REGIONAL;INSTITUICAO_PARCEIRA;INEP;ANO_ENSINO;TURNO;TURMA;CODIGO;RACA;SEXO;NEE;ANO_NASC
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 100269327676;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 059549484983;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 164695695949;PARDA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 210691516659;BRANCA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 097620578281;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 228559141894;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 031437425491;PARDA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 006187901601;PRETA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 216799926079;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 085196836616;PARDA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 166231196131;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 045638976104;PRETA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 106199077876;PRETA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 204818812042;PARDA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 175531885546;BRANCA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 010590667165;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 030617402227;PARDA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 006219467692;PARDA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 135187772141;PRETA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 074098413803;BRANCA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 170504703100;PRETA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 027040540049;BRANCA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 068577317419;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 114070714420;PARDA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 100082352436;BRANCA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 152134676839;PRETA;MASCULINO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 106241763118;PARDA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 060536404298;PARDA;MASCULINO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 206818359941;PARDA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 131505090713;BRANCA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 190232324452;PARDA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 202854014001;BRANCA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 119636709624;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 216555442387;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 013955291667;PARDA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 180884589807;PRETA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 196096455304;PARDA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 202806429198;BRANCA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 123287941575;PARDA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 078193827173;PRETA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 015269499025;PARDA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 055325445648;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 108551527932;PARDA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 009176227255;PARDA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 209086843377;PARDA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 027123840254;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 137349237615;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 003452687083;PRETA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 041975505102;PARDA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 172086098224;PARDA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 014160554386;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 107642216959;AMARELA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 197282912582;BRANCA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 080677328952;PARDA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 104343741320;BRANCA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 070223281206;BRANCA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 205070004760;PRETA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 115347144223;PRETA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 172937042077;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 204492701701;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 158977335440;BRANCA;MASCULINO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 024914393930;BRANCA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 076011214496;BRANCA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 059244909451;PARDA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 108217483728;PARDA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 059958188021;PRETA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 084329664931;PRETA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 011161275992;PARDA;MASCULINO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 165402698403;BRANCA;MASCULINO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 077779053126;BRANCA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 115609014597;BRANCA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 087239597008;PARDA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 154377258289;NÃO DECLARADA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 220610405196;BRANCA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 190068600139;PRETA;FEMININO;N;2023
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 069323675121;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 227496309885;PRETA;MASCULINO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX C; 158768637293;BRANCA;MASCULINO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 044531327706;PARDA;FEMININO;N;2022
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 167426133823;PARDA;FEMININO;N;2024
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 085532280864;PARDA;FEMININO;N;2021
NOROESTE;CASA DA CRIANCA SANTO ANTONIO;31365297;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 184396874975;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 067728883307;PARDA;MASCULINO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 113454549292;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 164807184743;PARDA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 160678254840;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 102013599878;PARDA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 211534921822;PARDA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 074532319075;PRETA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 015661605793;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 064362761267;BRANCA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 132074713788;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 002913373506;BRANCA;MASCULINO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 004821065303;BRANCA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 145435270932;BRANCA;MASCULINO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 190245562427;BRANCA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 170750836964;PARDA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 061144433543;BRANCA;FEMININO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 160599563360;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 068621694522;PARDA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 118416571833;BRANCA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 017644386819;BRANCA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 091222187159;BRANCA;FEMININO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 056907826290;PARDA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 076829517181;BRANCA;FEMININO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 112010045016;BRANCA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 142547965481;PARDA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 172842958238;BRANCA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 056223851001;BRANCA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 173422208040;PARDA;MASCULINO;S;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 043780863212;PARDA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 213627019934;PARDA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 068365473863;PARDA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 020103263703;PARDA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 179199524056;PRETA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 025601023727;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 182635267411;PARDA;MASCULINO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 215912895352;BRANCA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 171336201878;BRANCA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 206805591926;PRETA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 046778454489;PARDA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 189278509133;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 095085070490;BRANCA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 050606961890;PARDA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 001479079895;NÃO DECLARADA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 101365047257;BRANCA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 043174169356;PARDA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 193314933291;BRANCA;FEMININO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 050127278209;PRETA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 043144719902;PRETA;FEMININO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 181703234673;BRANCA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 049638550905;BRANCA;FEMININO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 158154134950;PRETA;FEMININO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 049533070610;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 176540724675;BRANCA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 068094511203;BRANCA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX B; 200016324283;BRANCA;MASCULINO;N;2022
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 186922771925;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 211629899326;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 139055785569;BRANCA;MASCULINO;N;2021
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 136378618581;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 029901848272;PARDA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 094855652853;PARDA;MASCULINO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 055878427691;BRANCA;MASCULINO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-2 a 3 anos;INTEGRAL;2 ANOS  A; 082669335943;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 227905962510;PRETA;FEMININO;N;2024
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 041051706733;PARDA;FEMININO;N;2023
NOROESTE;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE I;31308919;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 181232161453;BRANCA;MASCULINO;N;2023
